date,index_point_usd,index_point_krw,daily_return,phase
2022-09-05,2306.6340043061796,2707.9775737799546,0.0,1A
2022-09-12,2306.6340043061796,2716.828271250998,0.0,1A
2022-09-19,2154.1532709359562,2565.164888468591,-0.0661053002277614,1A
2022-09-26,2072.654502429598,2539.6301868797486,-0.03783331929345403,1A
2022-10-03,1972.1561379920058,2422.037999132154,-0.04848775534937744,1A
2022-10-10,1866.759375128806,2284.8919865437956,-0.05344240287714337,1A
2022-10-17,1981.6944362631784,2430.5612273609895,0.061569296324783196,1A
2022-10-24,2051.6311978959543,2539.042090417435,0.03529139525902563,1A
2022-10-31,1908.9708938167369,2333.206631439325,-0.06953506274691204,1A
2022-11-07,2028.8732341475454,2421.3683499419426,0.06280993634799731,1A
2022-11-14,1953.4999386312923,2215.6904966182196,-0.03715032277407026,1A
2022-11-21,1969.2033161276738,2293.1142901781036,0.00803858612219056,1A
2022-11-28,2033.9193143807115,2336.4307557959555,0.032864051021556276,1A
2022-12-05,1925.912611144365,2153.8266759306007,-0.05310274722929835,1A
2022-12-12,2015.2974628257534,2256.102345691577,0.046411686160711264,1A
2022-12-19,1878.7704294615355,2094.5323029706915,-0.06774535069020843,1A
2022-12-26,1878.7704294615355,2051.5118779547147,0.0,1A
2023-01-02,1878.7704294615355,2043.4903025402896,0.0,1B
2023-01-09,1878.7704294615355,1994.8459244504081,0.0,1B
2023-01-16,1878.7704294615355,1998.522815086709,0.0,1B
2023-01-23,1878.7704294615355,1979.856761965881,0.0,1B
2023-01-30,1964.236040623093,2072.444322966508,0.045490183271647736,1B
2023-02-06,1937.1273379330412,2092.9191233932424,-0.01380114310571981,1B
2023-02-13,1973.9615558749979,2152.7501701935607,0.019014866612361982,1B
2023-02-20,1973.9615558749979,2191.8216111098914,0.0,1B
2023-02-27,1973.9615558749979,2228.9741387661597,0.0,1B
2023-03-06,1842.0422566960244,2047.6067637331005,-0.06682972056185642,1B
2023-03-13,1944.5825026564717,2160.0661473459904,0.055666608943254176,1B
2023-03-20,2003.4290933541088,2239.6843048365686,0.030261812300196683,1B
2023-03-27,2104.7737481004997,2340.5503750096645,0.05058559600765371,1B
2023-04-03,2032.3347626997706,2278.6741504976326,-0.03441651886151812,1B
2023-04-10,2052.7429510081192,2322.4955555622114,0.010041745426446633,1B
2023-04-17,1984.3155298200904,2242.560711871688,-0.03333462728707623,1B
2023-05-01,2038.6699809706706,2345.1357400837505,0.027392040395666457,1B
2023-05-08,2043.9254531373488,2314.7776115783804,0.0025778925553100436,1B
2023-05-15,2149.8478248333154,2459.603340894661,0.051823011222537275,1B
2023-05-29,2149.8478248333154,2439.6802932870887,0.0,1B
2023-06-05,2149.8478248333154,2396.2160105905336,0.0,1B
2023-06-12,2255.689487289898,2482.3094270438337,0.04923216482300973,1B
2023-06-19,2255.689487289898,2479.2086171264846,0.0,1B
2023-07-03,2255.689487289898,2520.5527493578074,0.0,1B
2023-07-10,2341.0179619507535,2606.1760012619475,0.03782811204363662,1B
2023-07-17,2273.158887376721,2460.3757829625115,-0.028986994408827967,1B
2023-07-24,2347.611928706759,2575.454305716426,0.03275311802597253,1B
