date,index_point,weekly_return,fx_rate,fx_return,index_point_krw,weekly_return_krw,component_count,core_count,satellite_count,top3_contributors,satellite_method,phase
2023-03-20,1967.597951862173,0.0227705351351715,1286.2900390625,-0.011777597234365889,2185.938554925036,0.010724755709172529,100,50,50,"TSLA(+1.25%), TQQQ(+0.31%), AAPL(+0.31%)",SYMMETRIC,1
2023-03-27,2051.4980210963163,0.0426408602198121,1296.5,0.00793752624014843,2297.2396591387983,0.0509168494068577,100,50,50,"TSLA(+1.95%), TQQQ(+0.66%), SOXL(+0.57%)",SYMMETRIC,1
2023-04-03,1988.44510132316,-0.0307350624396223,1317.93994140625,0.01653678473293474,2263.4552195118927,-0.014706536818004934,99,49,50,"SOXS(+0.54%), GOOGL(+0.17%), SQQQ(+0.12%)",SYMMETRIC,1
2023-04-10,2020.217983525662,0.0159787575635657,1301.4300537109375,-0.012527041010454765,2270.814957335007,0.0032515500018159837,100,50,50,"CXAI(+1.80%), BOIL(+0.12%), BBAI(+0.06%)",SYMMETRIC,1
2023-04-17,1959.8838543714664,-0.0298651579414718,1323.5999755859375,0.017035046802387876,2240.524862038328,-0.013338865502377617,100,50,50,"PRST(+0.32%), SOXS(+0.12%), AMZN(+0.10%)",SYMMETRIC,1
2023-05-01,1978.6454659315448,0.0095728180617599,1320.1500244140625,-0.002606490809542228,2256.0771870723906,0.006941375789918158,100,50,50,"TSLA(+0.72%), AAPL(+0.21%), NVDA(+0.21%)",SYMMETRIC,1
2023-05-08,1981.2346313812136,0.0013085545107745,1329.8800048828125,0.007370359647623115,2275.679246089314,0.008688558675760572,100,50,50,"GOOGL(+0.45%), PLTR(+0.15%), NNOX(+0.14%)",SYMMETRIC,1
2023-05-15,2080.633361049919,0.0501700949974864,1334.739990234375,0.003654454036242649,2398.58388808791,0.05400789333989131,99,49,50,"TSLA(+1.43%), SOXL(+1.26%), NVDA(+0.75%)",SYMMETRIC,1
2023-05-29,2141.916125144167,0.0294538986260045,1312.8499755859375,-0.016400208886072076,2428.7356218152554,0.01257063964995675,99,49,50,"TSLA(+2.08%), TQQQ(+0.31%), AAPL(+0.30%)",SYMMETRIC,1
2023-06-05,2206.9889368342465,0.0303806535308189,1296.3299560546875,-0.01258332622802305,2471.0321440585963,0.017415037628397023,99,49,50,"TSLA(+2.88%), IONQ(+0.21%), TSLL(+0.17%)",SYMMETRIC,1
2023-06-12,2314.4032893325025,0.0486700910482738,1270.050048828125,-0.02027254489014818,2538.7653085298457,0.027410879552541845,99,49,50,"TSLA(+1.61%), NVDA(+0.74%), TQQQ(+0.66%)",SYMMETRIC,1
2023-06-19,2262.1471798022567,-0.0225786533276648,1298.2099609375,0.022172285364154165,2536.4626780776694,-0.0009069883082299945,99,49,50,"SOXS(+0.28%), AAPL(+0.08%), AMZN(+0.08%)",SYMMETRIC,1
2023-07-03,2271.1070664321737,0.0039607885419286,1309.219970703125,0.008480916105183978,2568.1058001770966,0.012475295762446992,100,50,50,"TSLA(+1.17%), SOXS(+0.18%), RIVN(+0.10%)",SYMMETRIC,1
2023-07-10,2357.661167072041,0.0381109732425958,1266.8299560546875,-0.032378069077018234,2579.6595654915673,0.004498944441336361,99,49,50,"SOXL(+0.68%), TSLA(+0.65%), TQQQ(+0.56%)",SYMMETRIC,1
2023-07-17,2294.0386700546,-0.0269854285704902,1278.4000244140625,0.00913308712355354,2532.9708185180184,-0.018098801717137403,99,49,50,"IONQ(+0.13%), CVNA(+0.11%), BOIL(+0.10%)",SYMMETRIC,1
2023-07-24,2366.986086145424,0.0317986863268911,1283.8800048828125,0.004286592900576425,2624.719042024,0.036221587250524045,99,49,50,"TSLA(+0.64%), SOXL(+0.62%), IONQ(+0.52%)",SYMMETRIC,1
2023-07-31,2270.4482522623093,-0.0407851294302808,1296.4000244140625,0.00975170536470249,2542.221107699413,-0.03143114863104368,98,48,50,"SOXS(+0.22%), SQQQ(+0.16%), AMZN(+0.13%)",SYMMETRIC,1
2023-08-07,2183.030035176534,-0.0385026247564419,1318.3299560546875,0.016916022236683315,2485.68741390608,-0.022237913776309237,99,49,50,"SOXS(+0.31%), BOIL(+0.15%), SQQQ(+0.08%)",SYMMETRIC,1
2023-08-14,2097.749772932664,-0.0390650888305227,1339.0799560546875,0.015739610485752564,2426.1791931262187,-0.02394034762655395,99,49,50,"NVDA(+0.48%), TTOO(+0.22%), SQQQ(+0.17%)",SYMMETRIC,1
2023-08-21,2178.7392314649032,0.0386077784763697,1326.6199951171875,-0.009304867032892239,2496.4017259602683,0.02894367119831953,99,49,50,"TSLA(+2.36%), NVDA(+0.50%), TQQQ(+0.25%)",SYMMETRIC,1
2023-08-28,2268.7413015263464,0.0413092437872564,1324.6400146484375,-0.0014925000950065659,2595.646400358194,0.03975508964197272,99,49,50,"SOXL(+0.97%), TQQQ(+0.62%), TSLA(+0.58%)",SYMMETRIC,1
2023-09-04,2238.438929056811,-0.0133564688266346,1334.02001953125,0.0070811728311726,2579.112456050656,-0.0063698754596375196,98,48,50,"TSLA(+0.31%), SOXS(+0.30%), IONQ(+0.28%)",SYMMETRIC,1
